,0.0,0.2921189037050969,1.0,0.7069403049243231
47,0,0.2363257506484399,0.7071014755820496,0.7025942840685024
48,1,0.2783699283047001,1.0,0.7071061568086814
49,0,0.249965147391973,0.5772721518752424,0.7045759722918208
50,0,0.3280892491081303,1.0,0.4905390148493127
51,0,0.2670101750654064,0.4924802515067546,0.7065504295816232
52,1,0.2186191501206701,1.0,0.7067744257835176
53,0,0.3360842161658827,1.0,0.7049726940916654
54,1,0.283334216765928,0.7040082467777279,0.6836229016390435
55,1,0.2422285730949756,1.0,0.6723940425833442
56,0,0.2416913980043472,1.0,0.7071063226675248
57,0,0.3344843281912149,1.0,0.7045420431574623
58,1,0.2698565268237698,0.7058915099230071,0.6685991753147378
59,0,0.2873294435590149,0.5727201918544865,0.6656033026754089
60,1,0.3085858910190432,0.6810616109059884,0.7071067811865475
61,1,0.2536983235990179,0.3256278742343333,0.6565702691959223
62,1,0.2530131942216701,0.4788386088736521,0.7017746116794239
63,0,0.3482683953174128,0.4026600560904534,0.6656929971846607
64,0,0.3419358184448463,0.4414428536073524,0.7071067811865475
65,1,0.218419122141726,0.4870034551018837,0.7070743853960351
66,0,0.2587236048658921,0.4994563205535278,0.7071063226675248
67,0,0.2670991751683573,0.5769587903015968,0.68326091829672
68,0,0.259291342601839,0.4397559965427706,0.7070211308676868
69,1,0.2469528306403087,1.0,0.7070656450657402
70,0,0.248771654730143,0.4936467763703567,0.7070743853960351
71,1,0.2306557927643623,0.5741058383337113,0.7049482431326441
72,1,0.2900219413540545,1.0,0.6723940425833442
73,1,0.2645859470897908,0.4428444887690114,0.7060107488443499
74,1,0.260954220779249,0.4905585834591417,0.7030735401338503
75,0,0.3090093849907797,0.4948734819325574,0.7068772556206505
76,0,0.3363131111468684,0.7070897938357983,0.5660595273955381
77,0,0.2934551982034598,0.5734511535145131,0.5766845193627826
78,1,0.2165755252922811,1.0,0.7070664643855301
79,1,0.250692911381764,0.4342449995851798,0.7071009031392581
80,1,0.3141171477814066,0.0,0.7026867387596295
81,0,0.2678267074651629,0.4414237835636803,0.7071067811865476
82,0,0.2572059354454936,0.7061779221051858,0.7070789960517385
83,1,0.3044598904933702,0.7070920720507651,0.7071067811865476
84,1,0.3231649044004059,0.7069750765627361,0.6969457366875431
85,1,0.2622206041339389,0.7035084722192788,0.6964515449783817
86,1,0.2358156772925524,0.5762176630769833,0.7068506465517932
87,0,0.2961418592345126,1.0,0.705711342511353
88,0,0.293869512085533,0.4613543908516584,0.6801307642984467
89,0,0.34564600860172,1.0,0.7045420431574623
90,1,0.4265936176007409,0.5692007422011157,0.7045759722918208
91,1,0.315079083778716,0.7069750765627361,0.703833007760307
92,1,0.2530964945398357,1.0,0.7070743853960351
93,0,0.2468305000871714,0.4990556085451585,0.7070743853960351
94,0,0.319609544437069,0.7068684932962535,0.5772368895463318
95,1,0.2836793792156776,0.7069316711456418,0.6932261100528166
96,1,0.2413411067945956,1.0,0.7041705992796601
97,1,0.2973683780121984,1.0,0.6863589840394858
98,1,0.2102892372123311,1.0,0.5521174228186423
99,0,0.2101118465742801,1.0,0.4413315893897686
100,0,0.2292114142560159,1.0,0.5628486117564506
101,1,0.2584799204855362,0.4377772404662322,0.5772661560242066
102,1,0.2108321588299344,0.4973202081089025,0.7070832180118365
103,0,0.2426939669445357,0.4983783406352928,0.7071063226675248
104,1,0.3160391378607765,1.0,0.7060107488443499
105,1,0.2339298700558774,0.323264472690441,0.7013771325999341
106,1,0.3401323106222426,0.4966985397474201,0.7045759722918208
107,1,0.2410475692775114,1.0,0.7037751832371345
108,0,0.2728763409461546,0.7000199405315871,0.7070656450657402
109,1,0.2493675392434171,0.4337977879680048,0.7047942798027746
110,1,0.2225871337202191,0.398915232737216,0.7069687558016833
111,1,0.2627068636667765,0.6931164253051865,0.705822702379552
112,0,0.2997357097451679,1.0,0.7051333794273114
113,1,0.3042874789796607,0.7014773036612778,0.7060107488443499
114,1,0.290859477971574,0.4021098382131587,0.7062240004757703
115,1,0.3058154059598254,0.3937339392381734,0.6941976464174396
116,0,0.2736007526071983,0.6976364075332875,0.7071061568086814
117,0,0.2820629073751981,0.6810616109059884,0.705711342511353
118,0,0.3684841529438139,0.3965076428313261,0.7067514517394388
119,1,0.2444223304642847,0.7018220883368127,0.7069873383695439
120,1,0.2898977459612277,1.0,0.7039803839326861
121,1,0.3192223681802785,0.3712194762166035,0.7024382947415369
122,1,0.2656523001255265,1.0,0.5766845193627826
123,1,0.2391046512573251,0.5655550414323284,0.6996389488905348
124,1,0.2594175211475592,0.6810616109059884,0.7070820932512958
125,1,0.2970114931707417,0.5621080734283771,0.7069873383695439
126,0,0.2894228422850895,0.4961990431853518,0.7071061568086814
127,0,0.2669152196920539,0.4944959976630938,0.4914758687356736
128,1,0.2549859497108736,0.7068128548010614,0.6925741553276646
129,1,0.4021492121325356,0.5707227951973562,0.4849337329640218
130,1,0.2362461619373228,0.5628473365976098,0.7045420431574623
131,1,0.2589152577111649,0.5744344978169257,0.7071066572666274
132,0,0.2503338101989059,0.7014773036612778,0.7070211308676868
133,1,0.3202562463684298,0.7068684932962535,0.6899086316821272
134,0,0.2718578943506624,0.6971742307833373,0.6935593805063149
135,1,0.2842066166445467,0.5690263709912123,0.4988078390176968
136,0,0.2422741196178606,0.4981681060194482,0.7061016910867501
137,0,0.2459409044979883,1.0,0.7069534245153375
138,1,0.3068534159961571,1.0,0.7070743853960351
139,0,0.3095629204364813,0.6976364075332875,0.6639895242276616
140,0,0.2341749711040221,0.4848707899204101,0.7032510447305391
141,1,0.2332695528560985,0.499176771835896,0.706031948004496
142,1,0.2817532641888796,0.3124566683895879,0.7069873383695439
143,1,0.3315080501050998,1.0,0.7020354955105794
144,1,0.3443112515684943,1.0,0.7060107488443499
145,0,0.4045142989235031,0.6976364075332875,0.706536670303733
146,1,0.3024403650687263,1.0,0.6820371843757446
147,0,0.2329168305019619,0.7070275185746238,0.7070938729647354
148,0,0.2936122916454572,0.5646612878079028,0.7071063226675248
149,1,0.3445028973937116,0.4280134600534264,0.7070743853960351
150,0,0.3690892248514225,0.4867249660130946,0.4995244513012206
151,0,0.2599615965099392,0.5644371166725913,0.5718815889306811
152,1,0.2790294919518176,0.3895266878509827,0.7071067811865476
153,0,0.2616555774976255,1.0,0.6915314503435657
154,1,0.3104874187803121,0.5707227951973562,0.6899832774164409
155,0,0.3243617368733788,0.5758946816239461,0.7071035874773056
156,1,0.269670044157263,0.4064376832144896,0.5725693874024239
157,1,0.2340828992053931,0.43130839906811,0.5568032631620092
158,0,0.3267092257903062,0.5756559928831503,1.0
159,0,0.2934685234971613,0.4961198537036671,0.7060902402247253
160,0,0.264843974623749,1.0,0.7051333794273114
161,1,0.2142591607626679,0.706154606202215,0.7070828439956012
162,1,0.2169524467914607,0.4010210335938797,0.6932261100528166
163,0,0.3419000333558219,1.0,0.7071066572666274
164,0,0.3168116077948062,0.7069750765627361,0.7053673390523865
165,0,0.2769274848049393,1.0,0.7071061568086814
166,0,0.2239354241045285,0.7069750765627361,0.6908652125161467
167,1,0.3428439094659608,1.0,0.7032371700300828
168,1,0.3058751480442551,1.0,0.70466478768048
169,1,0.3098419751998506,0.43964075088674,0.7071041823226571
170,1,0.2113226722700371,0.4395624672431007,0.6974521291996295
171,1,0.2720733185887759,0.294485170132355,0.7068772556206505
172,1,0.3285975760585139,1.0,0.7071067811865475
173,1,0.1993778083836859,0.4766914033471298,0.5688942935476354
174,0,0.2735590311822316,0.4352455720831694,0.7071067811865476
175,1,0.2938794571578343,1.0,0.7034308125527129
176,1,0.3255687630767796,0.5761448992836679,0.7021675440593438
177,1,0.2679344542952523,0.4878585988899562,0.7070121130311052
178,1,0.279884383506382,1.0,0.7059298114258443
179,1,0.3269686831011062,0.3647968527503841,0.6903227689390197
180,1,0.3207953374579705,0.4961444608381899,0.7060902402247253
181,1,0.2961899894855344,0.5734511535145131,0.4896222087233526
182,1,0.2445361978701602,0.576757419927187,0.7050648088191525
183,1,0.3037070832715596,0.4810757816074785,0.7070569536023628
184,0,0.2927497955882645,0.2822381846213241,0.6996468136336227
185,1,0.2905283877995483,0.7020625642595457,0.7070766003063955
186,1,0.1929446706093156,0.7068684932962535,0.7071067811865476
187,1,0.2114691682402803,0.6931164253051865,0.5709398753040258
188,0,0.271086286213187,0.4964720328982715,1.0
189,1,0.3883042170222034,1.0,0.7045339882348423
190,1,0.2516409984617554,0.7070163315721711,0.6996023807898052
191,0,0.1871735987126869,0.572085997530963,0.7070828439956012
192,1,0.2187529360703701,0.7014773036612778,0.7070977561083084
193,1,0.2599156297291164,0.7048065314123074,0.7007781872829213
194,1,0.2481135692836579,0.3698264059342073,0.7069873383695439
195,0,0.221023273011739,1.0,0.7061016910867501
196,0,0.307911104077286,0.2375616614900053,1.0
197,1,0.2622560640974904,0.576913423540359,1.0
198,0,0.3668800298520584,1.0,0.7067514517394388
199,1,0.2952596916994488,0.6929103708941827,0.7022332089265753
200,0,0.2558851015188207,1.0,0.7070121130311052
201,0,0.2704445827278403,0.4924034560465844,0.7061661294891131
202,0,0.2430079672633131,0.7014773036612778,0.6955609053393571
203,0,0.2748031864622703,0.5696186042536021,0.6999346416009358
204,0,0.2763230975456907,0.335855073938667,0.6524259458092175
205,0,0.3034307769766815,1.0,0.7018804789806785
206,0,0.2956972822015426,0.5707227951973562,0.5772368895463318
207,0,0.2823105491807423,1.0,0.7068931881175942
208,1,0.2395839141220956,0.576736629467752,0.6955822748389018
209,1,0.2427019388717054,0.6860436521494022,0.7049482431326441
210,0,0.3383490525867764,0.362738897388041,0.6958785809091337
211,1,0.3160615244370454,0.6976364075332875,0.7071067811865475
212,1,0.2601963949209524,0.4933824316865564,0.7071067811865476
213,0,0.3076141523065494,0.5474424464840392,0.7060107488443499
214,1,0.2530307996937423,0.6936065474561004,0.7070121130311052
215,1,0.2710834238565024,0.6810616109059884,0.6797943501133366
216,0,0.2698807329743205,0.3627440787207661,0.7059492302338866
217,1,0.2681903454441542,0.5678998346725203,0.6962564283807853
218,1,0.3045941526429568,0.7045701419884056,0.6900464207544389
219,1,0.2013012269895309,0.5747313418145309,0.7060107488443499
220,1,0.3068331280410128,0.705715157800126,0.7070832180118365
221,1,0.295512374657886,0.4967708488143887,0.5772839508970565
222,0,0.1994169166377194,0.5707224609035975,0.6724780963047202
223,1,0.2435895996316132,0.4893939265174829,0.7071067811865476
224,1,0.3052862171404662,0.5772040566800839,0.7069403049243231
225,1,0.2553725080197621,1.0,0.7070253893918548
226,0,0.2380451664884775,0.0,0.6863589840394858
227,1,0.2357636335522333,1.0,0.705711342511353
228,1,0.2817680460317534,0.4036752956228522,0.6901451743840434
229,1,0.2752176118524248,0.4333514827440583,0.5720126650844206
230,1,0.2192330072291559,0.5757032486243439,0.4940468907000909
231,1,0.2817751931354015,0.4453996624502847,0.7062670297269189
232,1,0.2319015083289177,0.5738623455945704,0.7018804789806785
233,1,0.330001300780616,0.7070163315721711,0.6996023807898052
234,0,0.3405294906854448,1.0,0.6992711209530815
235,1,0.2493945635577559,0.5757032486243439,0.706031948004496
236,0,0.2956321582318186,0.4453996624502847,0.4905390148493127
237,0,0.2369532423022769,0.4875123163703021,0.7048157281590326
238,1,0.2564838048698406,0.4993032506190585,0.7071041823226571
239,0,0.315108697087091,0.4960225191249504,0.701026623215563
240,1,0.3189376008037895,0.5764768031434976,0.7045759722918208
241,1,0.3201539300965898,0.489324003360779,0.6857788867572985
242,1,0.2326111280838692,1.0,0.7007441772773707
243,1,0.2708454376483872,0.7071008403856902,0.7060107488443499
244,1,0.2501234319835715,0.6880691599315882,0.7070754506228295
245,1,0.2496030254468737,0.7070920720507651,0.7070491608772952
246,0,0.2551746747961208,1.0,0.7071063226675248
247,0,0.2924283027952095,0.7069750765627361,0.7069873383695439
248,1,0.2436744558679158,0.401828834251398,0.707049317274642
249,1,0.1979156295676484,0.7020255141569613,0.4905390148493127
250,1,0.2414999787301432,1.0,0.7045944564926928
251,1,0.2692796266250874,0.4378451781228913,0.7069873383695439
252,0,0.2721117687743259,1.0,0.6795214868206266
253,0,0.272992824699011,0.4915629267078103,0.7060107488443499
254,1,0.2194403249751913,1.0,0.6736865868011753
255,1,0.3977933530898981,1.0,0.7060107488443499
256,1,0.2668025388052412,0.5499315949792974,0.7070960347943875
257,0,0.2457256297249329,1.0,0.7070977561083084
258,1,0.3144741530889906,0.7070006051362542,0.7070211308676868
259,0,0.2201415641399534,0.4844292983935128,0.7069534245153375
260,0,0.311364276014216,1.0,0.7068831667947346
261,0,0.2698873016075353,0.3659437719985876,0.7062095206687438
262,1,0.2611943731594839,1.0,0.6969457366875431
263,0,0.2651966231745276,0.426323614576446,0.7070977561083084
264,0,0.2207560991999135,1.0,1.0
265,0,0.3076860674640693,0.4956709170678697,0.7065504295816232
266,1,0.2325440072295763,0.4842112461451084,0.7071063226675248
267,1,0.2429361212641642,0.4970576392707652,0.7062151277409756
268,1,0.2163752144435395,0.328952875432597,0.7071067811865475
269,1,0.4006819891171352,1.0,0.7058949098324263
270,1,0.3989919574127216,0.346004024581676,0.7071067811865476
271,1,0.2950423845911708,1.0,0.7045420431574623
272,1,0.2551783255505181,1.0,0.706707620301694
273,1,0.1896596578056365,0.5747313418145309,0.69358981934312
274,0,0.3041524477902907,1.0,0.7071067811865476
275,0,0.2334498008366727,0.4784433165056938,0.7047942798027746
276,1,0.3716896458615753,1.0,0.706055533230646
277,0,0.2880406031332882,0.5704932192348057,0.7071066572666274
278,0,0.3267723364866936,0.5707227951973562,0.7070211308676868
279,1,0.2605286569804048,1.0,0.7047942798027746
280,1,0.2762935523934154,1.0,0.698537746091907
281,1,0.3119052302818246,1.0,0.7030416023293431
282,0,0.2942567221649771,1.0,1.0
283,0,0.2703904422177932,0.4328764536406141,0.5748877186800619
284,0,0.2547216109358456,0.4965511189775665,0.697197650951614
285,1,0.2929031125693707,0.3282953145348854,0.7071066572666274
286,1,0.2698716765513967,0.5719490778595562,0.7068519521892178
287,0,0.1912934077516841,0.4893137494203138,0.7053687897317358
288,0,0.218289119439111,0.4410762571714659,0.7071041823226571
289,0,0.3109913786049347,0.4910561679060522,0.7070828439956012
290,1,0.2526294746230336,1.0,0.7060107488443499
291,1,0.2390583894959075,0.5451558331141837,0.7045759722918208
292,0,0.242783412093406,0.571156823323847,0.706536670303733
293,0,0.2685369303512152,0.571156823323847,0.7071067811865476
294,0,0.249454940159419,0.705715157800126,0.7071067811865475
295,0,0.3079859221426354,0.4753311858451658,0.7071018487881442
296,0,0.371635455658466,1.0,0.7060107488443499
297,1,0.4529698282107545,1.0,0.7044914716480138
298,1,0.3086783920568167,1.0,0.5684476987675026
299,0,0.2933319146779762,0.5772721518752424,0.7045759722918208
300,1,0.2674610484927805,0.4987290392324543,0.7064072353853573
301,0,0.2910834750391292,0.4041286684719982,0.571337817692389
302,0,0.2681669296675586,0.7070920720507651,0.7071067811865476
303,1,0.2732104561851427,1.0,0.7053673390523865
304,1,0.2670031440902987,0.5667235203956117,0.7033200988302011
305,0,0.2825068976393808,1.0,0.704019434212173
306,1,0.2831681548926282,0.6947860173153675,0.6960670041281128
307,1,0.2370284941670121,0.7032893464341284,0.7070253893918548
308,1,0.2980021834433184,1.0,0.7062095206687438
309,1,0.2513355819501424,0.6976364075332875,0.7070828439956012
310,0,0.2356424206390197,0.4832731744508252,0.498065734953313
311,0,0.2251990921714821,0.7069750765627361,0.7069534245153375
312,1,0.3477246233701965,1.0,0.7070068812574926
313,0,0.2862421969329271,0.7069750765627361,0.7071066572666274
314,1,0.2620244591639284,0.4985537296646563,0.7071066572666274
315,1,0.2514371861419354,0.6976364075332875,0.7070491608772952
316,0,0.2908222120645395,0.3716340860002578,0.7044319482064573
317,1,0.2374257677074303,0.4445668469952153,0.7071067811865476
318,0,0.2810024918741923,0.6976364075332875,0.7011333877255161
319,0,0.3116382846519992,0.5617386976307898,0.7044914716480138
320,0,0.2923087036066011,0.706575031526062,0.7070535649715644
321,1,0.237584079960031,0.3919586193916122,0.7030735401338503
322,0,0.281921484111848,0.7051921997034619,0.6524259458092175
323,0,0.3160515223833753,0.5589703133982548,0.7069205829057537
324,1,0.2833544432653604,0.4987887907303253,0.7017861994096077
325,1,0.2784776659039505,0.576316769268737,0.7065510458960456
326,0,0.2796209958430482,1.0,0.5766845193627826
327,0,0.2251457420634753,0.7020625642595457,0.7071066572666274
328,0,0.3127609923710992,0.705715157800126,0.6994603763225373
329,0,0.3148025151947962,1.0,0.7062095206687438
330,1,0.2428608066790353,1.0,0.6520753319743657
331,0,0.2503030041134539,1.0,0.7067514517394388
332,1,0.2355451450051141,0.3240575981360282,0.7071009031392581
333,1,0.2108114417015184,0.4299957595545519,0.705711342511353
334,1,0.2617771844167943,0.4229660780858334,0.7070252044451235
335,1,0.2439246865656145,0.546379272680512,0.7056557821739803
336,1,0.263990980481441,0.4826387731492513,0.7060107488443499
337,1,0.2843137427100474,1.0,0.7045759722918208
338,1,0.2859248968450344,0.5770969752197126,0.7070514996952335
339,1,0.2742473962482679,1.0,0.6896490060580844
340,1,0.3621029304210763,1.0,0.7060107488443499
341,1,0.2421466579525484,1.0,0.7059463598266098
342,1,0.180787966176457,1.0,0.7070121130311052
343,1,0.2516190402846762,0.7070163315721711,0.6973722654914127
344,0,0.2746781550401874,0.5713786157432367,0.7025452697957513
345,1,0.2468674375896368,0.5727742255664873,0.6900464207544389
346,1,0.2212808609976674,0.7033554599661624,0.5661390298537942
347,1,0.268673028804194,0.7070920720507651,0.7060107488443499
348,1,0.2122054163693967,1.0,0.6827820525145629
349,0,0.3082681973771613,0.7069750765627361,0.7060107488443499
350,1,0.2107170243598153,0.6907725793647832,1.0
351,1,0.2680408832067445,0.4766914033471298,0.7045759722918208
352,0,0.3011112034872002,1.0,0.6804089053278328
353,0,0.2009958034120966,0.575961819348472,0.7068931881175942
354,1,0.1718379679465799,1.0,0.6969457366875431
355,0,0.249277340594332,0.7052005832979866,0.7071067811865476
356,1,0.2014461227145401,1.0,0.705711342511353
357,1,0.2029295322553132,0.4874023185546875,1.0
358,1,0.2547471062126303,0.7054802642248387,0.6681752673652627
359,1,0.2856961091356929,0.5773343514745645,0.7070535649715644
360,0,0.3495272665895398,0.706498980230287,0.6958742857429936
361,0,0.2347066034242258,0.4746023262260243,0.5772701114788905
362,0,0.2106150384766207,0.4195032675361558,0.5684250316381595
363,1,0.3022367945798597,0.4463905657635959,0.6542815351484341
364,0,0.2839443346610889,1.0,0.7050885069443178
365,1,0.2246495248855935,0.4879233318442531,0.7017746116794239
366,1,0.2565332321910826,0.4765152396933159,0.7056083034587879
367,1,0.2911961483507739,0.4974721125488545,0.6810643438939399
368,1,0.3221542624308882,1.0,0.6932478201883551
369,1,0.2454422656162436,0.7071008403856902,0.6810643438939399
370,1,0.1978259681488398,0.7070920720507651,0.4966872475960104
371,1,0.2047881416236055,0.4984539344086006,0.7070711281722873
372,0,0.2816947110148921,1.0,0.7008121520937988
373,0,0.2852131810488893,1.0,0.7020625642595457
374,0,0.212559167500403,0.4373843976292385,0.7070977561083084
375,0,0.2418895185650255,0.572906577756449,0.6994076970423935
376,1,0.2228613571537253,1.0,0.6946081064630071
377,0,0.3431052133129669,1.0,0.7071063226675248
378,0,0.2886347604822952,0.4904623796956576,0.7050648088191525
379,1,0.1956143716290755,1.0,0.7068297331763561
380,0,0.2291145410911846,1.0,0.7070656450657402
381,1,0.3240099312895059,0.7048486937948233,0.7060107488443499
382,1,0.3258770829649346,1.0,0.6999013279055897
383,1,0.2422618686606715,0.492672930757117,0.4913786341199431
384,1,0.2709508575675512,0.7055500597500222,0.6991833273894899
385,1,0.2672081638049802,1.0,0.6801307642984467
386,1,0.2357499861668683,1.0,0.6961103059226894
387,0,0.2953536551172338,0.5589703133982548,0.6776605605862019
388,0,0.2540352095311722,0.7069750765627361,0.69358981934312
389,1,0.2352228808800498,0.6499248082191071,0.5729522593999999
390,0,0.2463996146479553,0.7032079347169451,0.7070766003063955
391,1,0.4053783005276468,0.5772560148330723,0.7020354955105794
392,0,0.2799278183896408,0.4316296301951464,0.57385997825081
393,0,0.2319749051114548,0.5347245739382803,0.7070828439956012
394,1,0.2039666357804044,0.4049353945616083,0.6996468136336227
395,1,0.3965949997971688,1.0,0.704007920146296
396,0,0.2657128169623088,0.678308544336227,0.6763637405574559
397,1,0.2424363912127861,1.0,0.7068297331763561
398,0,0.3240218000037222,0.4448014893537223,0.5770352590917845
399,0,0.2886128997380114,0.576526915858125,0.7025452697957513
400,0,0.3742517818370868,0.3737802926355292,0.49618081917879
401,1,0.1853298403583312,1.0,0.6934076584217341
402,1,0.2220291266049086,1.0,0.7025452697957513
403,1,0.3112533206475351,1.0,0.7059298114258443
404,0,0.2952358388830138,0.3993018503728984,0.5647140805967038
405,0,0.2948659540245187,0.6976364075332875,0.7071067811865475
406,0,0.3093905032528855,1.0,0.6932478201883551
407,1,0.2515002838908899,0.5759679675032778,0.7029767425391826
408,1,0.295404189722994,0.4899757555170337,0.707035802265469
409,1,0.252201058965478,0.5744344978169257,0.6929252701069746
410,0,0.2678635192813124,0.4795578140703171,0.7070402590197766
411,1,0.333152015520964,1.0,0.7060107488443499
412,0,0.313213467430392,0.5729124913648005,0.7019932885219715
413,1,0.2819025863551783,0.4018303411790706,0.7060107488443499
414,1,0.2676519218790041,0.5707227951973562,0.7069205829057537
415,1,0.2298019865296915,0.7070920720507651,1.0
416,1,0.347937910712654,1.0,0.7011193421866243
417,1,0.2585787165465704,0.6976364075332875,0.6671829590375438
418,0,0.3365279723936874,0.5699771391315874,0.704055793907459
419,1,0.3120357044560204,0.7070820932512958,0.5587803684817138
420,1,0.2280855657845191,0.4329835462358748,0.7071067811865476
421,0,0.2250274589320619,0.557159717555574,0.7070828439956012
422,0,0.3224040807473275,1.0,0.687377920091109
423,1,0.2349260285235414,0.4447229562568966,0.6955307343124029
424,1,0.196808299897641,0.5770089079263733,0.6764667022405689
425,1,0.2266835259799601,1.0,0.7071067811865475
426,1,0.1623300303198054,0.5671428958824344,0.7067744257835176
427,0,0.2585448997237537,0.3954346134443436,0.7001111718460542
428,1,0.235195218241399,0.3472860550234849,0.6994603763225373
429,0,0.2630903212943122,0.4324770201569401,0.6896490060580844
430,0,0.2479837097793965,0.3399032925375611,0.7071067811865476
431,0,0.2915939434781298,1.0,0.6866017579224338
432,1,0.2374497410536512,0.7028444702931819,0.6925741553276646
433,0,0.2951611458360103,0.7069750765627361,0.5701743149160224
434,1,0.2390173586960678,1.0,0.7059463598266098
435,1,0.2724379917601624,0.7040082467777279,0.4990673522874585
436,1,0.2633732571300536,0.5646612878079028,0.7037751832371345
437,0,0.2220558718582752,1.0,0.7056651223253416
438,1,0.2502195040652523,0.6960121073081459,0.7060107488443499
439,1,0.2711139885988377,0.6960121073081459,0.6524259458092175
440,0,0.3216313965017265,0.5738539210722763,0.7062850038126116
441,0,0.2139739362861308,0.7069750765627361,0.702244396202234
442,0,0.259841630533618,0.6976364075332875,0.7071061568086814
443,0,0.3236025513399163,0.4826387731492513,0.7071063226675248
444,1,0.3380401741454438,0.3961934903957955,0.7067302706630871
445,0,0.370674899034155,0.7068684932962535,0.7045759722918208
446,0,0.2408685828031154,0.3092169171879174,0.7062151277409756
447,1,0.2870896097717633,1.0,0.7030735401338503
448,0,0.2503144060651611,0.5654514304661389,0.7029767425391826
449,1,0.2419489551276878,0.706542915197869,0.70558508434978
450,0,0.3566920572791949,0.7070920720507651,0.5716768637629517
451,1,0.2932695406276111,0.5522924197445152,0.7044914716480138
452,1,0.270464155481266,0.7070920720507651,0.7060107488443499
453,1,0.217791009424645,1.0,0.7071067811865476
454,1,0.2332763854402517,0.4770502889786455,0.3450711735792481
455,1,0.235531375585549,1.0,0.7064117638450182
456,1,0.2461557558921831,0.5771249127336584,0.5725693874024239
457,0,0.293174693406854,0.576736629467752,0.7052709941810852
458,1,0.2351524837089616,1.0,0.6882544132890027
459,0,0.3203822699360395,1.0,0.7045759722918208
460,1,0.3388728720793049,0.3414946269670295,0.7071067811865476
461,0,0.2171170533761121,0.4867778635607382,0.7070767895875969
462,1,0.3271634173062588,0.7065484659489805,0.7060107488443499
463,0,0.2881706032362085,0.484801978948562,0.6987675233031818
464,1,0.2534754908492458,0.5702821141558686,0.7069873383695439
465,1,0.2206784868431114,0.7028444702931819,0.6899832774164409
466,0,0.2997943360959797,0.6810616109059884,0.7060107488443499
467,1,0.2151605868620839,0.4921416012406515,0.7070820932512958
468,0,0.2492988007337618,1.0,0.7071067811865476
469,0,0.4975998871647604,0.5762176630769833,0.7071063226675248
470,1,0.2725994498058725,0.5713984775434802,1.0
471,0,0.2438594079559351,1.0,0.6896490060580844
472,0,0.2144358313734829,1.0,0.7068146647201883
473,0,0.27480522221491,0.5751334931997226,1.0
474,1,0.2590706870258259,1.0,0.705711342511353
475,0,0.2617263725570953,0.3289531015782617,0.707023067548959
476,1,0.2234423354047911,0.4350653766500598,0.693830981939678
