0,0.217891161,0.494110731,0.707106356,1
1,0.186597372,0.576675345,0.70536879,1
1,0.220250091,1,0.677660561,1
1,0.246766834,0.438646224,0.707104576,1
1,0.222515279,0.488794884,0.706209718,1
0,0.287437923,0.495384214,0.707106781,1
0,0.305044057,0.704863078,0.571268259,1
0,0.292394279,0.56304669,0.576449964,1
1,0.175355609,1,0.707049161,1
1,0.24682959,0.440362152,0.707106781,1
1,0.273580605,1,0.701880479,1
0,0.248925332,0.441828937,0.707106781,1
0,0.233037201,0.707081288,0.707078996,1
1,0.28598927,0.702816331,0.707063246,1
1,0.296674249,0.707004803,0.697085885,1
1,0.236787634,0.697982406,0.698355138,1
1,0.198810255,0.576428757,0.707013116,1
0,0.283847321,1,0.706086952,1
0,0.238377445,0.433349235,0.684314242,1
0,0.307474192,1,0.702875039,1
1,0.386984047,0.572511701,0.704963891,1
1,0.309105835,0.707004803,0.703730716,1
1,0.214274754,1,0.707106356,1
0,0.217672735,0.499628414,0.707106356,1
0,0.360891125,0.705796885,0.576767847,1
1,0.255959739,0.689251234,0.695132264,1
1,0.176031131,1,0.70490843,1
1,0.207652447,1,0.690591556,1
1,0.167862854,1,0.559473463,1
0,0.196652486,1,0.444471753,1
0,0.214850859,1,0.576995221,1
1,0.223634293,0.439736398,0.577336767,1
1,0.174140582,0.499472682,0.707068848,1
0,0.170156076,0.499343609,0.707105447,1
1,0.315095071,1,0.707104576,1
1,0.198545565,0.323621691,0.702214866,1
1,0.29907643,0.489690199,0.704963891,1
1,0.217531239,1,0.705299896,1
0,0.243393887,0.687846471,0.707025204,1
1,0.214362411,0.439293833,0.70501055,1
1,0.190257346,0.396807085,0.706829768,1
1,0.215521486,0.705432682,0.706134775,1
0,0.31862301,1,0.704513214,1
1,0.298205401,0.705296929,0.707104576,1
1,0.246002598,0.400929716,0.706257778,1
1,0.227996126,0.406885753,0.697633449,1
0,0.231752421,0.707106781,0.707106139,1
0,0.249478653,0.707106781,0.706086952,1
0,0.288662477,0.376432243,0.70689044,1
1,0.221944097,0.676971147,0.707048352,1
1,0.261028237,1,0.704019434,1
1,0.262879109,0.363823888,0.705563803,1
1,0.249779715,1,0.576449964,1
1,0.215080026,0.567658011,0.699024942,1
1,0.205254065,0.707106781,0.70706704,1
1,0.213906958,0.566199718,0.707048352,1
0,0.293500263,0.486428173,0.707106139,1
0,0.248114356,0.487157886,0.496688401,1
1,0.219390313,0.706667633,0.69603397,1
1,0.427837907,0.574441797,0.492818976,1
1,0.22899793,0.574468661,0.702875039,1
1,0.246318348,0.575142333,0.707106781,1
0,0.218596066,0.705296929,0.707106387,1
1,0.278141227,0.705796885,0.68987271,1
0,0.270504607,0.706476446,0.695874286,1
1,0.253892765,0.577103579,0.49818274,1
0,0.223242787,0.499238449,0.706424593,1
0,0.197800838,0.703360611,0.707058223,1
1,0.313805075,1,0.707106356,1
0,0.253987174,0.707106781,0.670269433,1
0,0.208352396,0.490686794,0.704431948,1
1,0.204852805,0.484559916,0.705782828,1
1,0.236707556,0.312858701,0.707048352,1
1,0.328389275,1,0.703100469,1
1,0.321813627,1,0.707104576,1
0,0.337077801,0.707106781,0.706561852,1
1,0.305885603,1,0.685297012,1
0,0.206763451,0.706940722,0.707106781,1
0,0.265366086,0.549792339,0.707105447,1
1,0.301923265,0.432925173,0.707106356,1
0,0.440166316,0.498121637,0.497765631,1
0,0.287415709,0.499414615,0.576186467,1
1,0.269089754,0.404916801,0.707106781,1
0,0.201089661,1,0.694309441,1
1,0.259160162,0.574441797,0.690150136,1
0,0.299298447,0.576803245,0.707101472,1
1,0.246656331,0.39936252,0.575917636,1
1,0.184040426,0.402769525,0.557898055,1
0,0.285403843,0.57585953,1,1
0,0.28429198,0.494860849,0.706396356,1
0,0.235894707,1,0.704513214,1
1,0.170425355,0.706633619,0.707106167,1
1,0.187875704,0.397471123,0.695132264,1
0,0.292789502,1,0.707106781,1
0,0.36159759,0.707004803,0.705772092,1
0,0.271347237,1,0.707106139,1
0,0.188895895,0.564154185,0.697112237,1
1,0.261345709,1,0.704901591,1
1,0.313814121,1,0.705484832,1
1,0.259547001,0.442904394,0.707106781,1
1,0.179427343,0.441780186,0.700110891,1
1,0.223965812,0.284152696,0.70682934,1
1,0.298895057,1,0.707105344,1
1,0.15652994,0.494672207,0.576013152,1
0,0.253936949,0.430931304,0.707106781,1
1,0.242193679,1,0.70353999,1
1,0.325378885,0.56700155,0.701729421,1
1,0.234048615,0.491781756,0.707045417,1
1,0.247683487,1,0.705554344,1
1,0.262456584,0.360587999,0.692389492,1
1,0.291408034,0.483073156,0.706396356,1
1,0.226269448,0.56304669,0.499316937,1
1,0.233803904,0.572699778,0.706605286,1
1,0.270868141,0.442193798,0.707056027,1
0,0.241161251,0.279375961,0.69958679,1
1,0.266518615,0.70174192,0.707073212,1
1,0.159923146,0.705796885,0.707106781,1
1,0.170139931,0.705432682,0.57521317,1
0,0.27019236,0.490994992,1,1
1,0.353539649,1,0.706209521,1
1,0.199542928,0.707106781,0.70135351,1
0,0.167849558,0.57725467,0.707106167,1
1,0.194735382,0.705296929,0.707106374,1
1,0.213805456,0.573902073,0.698461911,1
1,0.217510267,0.376242442,0.707048352,1
0,0.179500689,0.706897016,0.706424593,1
0,0.24921066,0.238616793,1,1
1,0.223667213,0.567680581,1,1
0,0.3097781,1,0.70689044,1
1,0.215428592,0.705583802,0.702233209,1
0,0.194117625,1,0.707045417,1
0,0.253967398,0.495541588,0.706252585,1
0,0.214699339,0.705296929,0.704299486,1
0,0.282255206,0.567944991,0.699866723,1
0,0.264315941,0.348270082,0.658969209,1
0,0.285210324,1,0.704127872,1
0,0.275321077,0.574441797,0.576767847,1
0,0.270716419,1,0.707030735,1
1,0.234138668,0.577090101,0.698953734,1
1,0.216164837,0.702693573,0.704948243,1
0,0.310598974,0.346187833,0.69841289,1
1,0.250187879,0.707106781,0.707088224,1
1,0.225271675,0.493083207,0.707106781,1
0,0.284267235,0.571970704,0.707104576,1
1,0.206250047,0.706864314,0.707045417,1
1,0.208768082,0.573422607,0.683519772,1
0,0.224183659,0.376542645,0.705409691,1
1,0.207568283,0.576573325,0.706558018,1
1,0.253204688,0.700025452,0.691754514,1
1,0.180735251,0.574928985,0.707104576,1
1,0.258763022,0.707106781,0.707068848,1
1,0.259634214,0.497012293,0.577350269,1
0,0.186844239,0.576180602,0.67725455,1
1,0.210428566,0.49918253,0.707106781,1
1,0.27527856,0.571187245,0.706940305,1
1,0.246316764,1,0.707047568,1
0,0.22404132,1,0.687494627,1
1,0.2107277,1,0.706086952,1
1,0.242202778,0.401749416,0.694264282,1
1,0.247866904,0.42702111,0.575402062,1
1,0.193381013,0.574363374,0.49604611,1
1,0.335096865,0.437858925,0.704737065,1
1,0.187575145,0.573765658,0.702964044,1
1,0.289730554,0.707106781,0.70135351,1
0,0.291029658,1,0.700890461,1
1,0.229104537,0.574363374,0.705782828,1
0,0.235901789,0.437858925,0.495605839,1
0,0.211870476,0.441018163,0.704130459,1
1,0.238759138,0.498323825,0.707106781,1
0,0.252298586,0.48749664,0.701097145,1
1,0.285931526,0.576199453,0.704963891,1
1,0.286195036,0.485704264,0.686847072,1
1,0.21192732,1,0.701797236,1
1,0.263882337,0.707106781,0.707104576,1
1,0.216941204,0.689281284,0.70696282,1
1,0.214077786,0.702816331,0.707049161,1
0,0.214302489,1,0.707105447,1
0,0.232823747,0.707004803,0.707048352,1
1,0.190982004,0.406641631,0.706938873,1
1,0.170483274,0.692368893,0.495605839,1
1,0.217324594,1,0.705248578,1
1,0.236833963,0.407006229,0.707048352,1
0,0.224810659,1,0.696013186,1
0,0.21432016,0.479956305,0.707104576,1
1,0.196328161,1,0.678730961,1
1,0.403617667,1,0.707104576,1
1,0.236711519,0.577315856,0.707099427,1
0,0.223624013,1,0.707106374,1
1,0.245985724,0.696176701,0.707106387,1
0,0.206260376,0.43795541,0.707058223,1
0,0.278066339,1,0.706126488,1
0,0.226680686,0.365378082,0.706209521,1
1,0.207631342,1,0.697085885,1
0,0.241043064,0.401090098,0.707106374,1
0,0.181521755,1,1,1
0,0.263361183,0.498087604,0.706560225,1
1,0.205706345,0.496686366,0.707105447,1
1,0.204094464,0.49911654,0.706281989,1
1,0.190907944,0.330778733,0.707105344,1
1,0.471781024,1,0.70589491,1
1,0.289667322,0.346780627,0.707106781,1
1,0.230047322,1,0.702875039,1
1,0.196629768,1,0.706920123,1
1,0.168824449,0.574928985,0.694014956,1
0,0.276349132,1,0.707106781,1
0,0.179746347,0.469139652,0.70501055,1
1,0.310636774,1,0.706730271,1
0,0.228341655,0.568310086,0.707106781,1
0,0.297428419,0.574441797,0.707106387,1
1,0.235536907,1,0.70501055,1
1,0.257804719,1,0.699454793,1
1,0.221924337,1,0.704062285,1
0,0.281282648,1,1,1
0,0.25120073,0.445194004,0.577257119,1
0,0.235053664,0.494418041,0.698505678,1
1,0.225756023,0.331468427,0.707106781,1
1,0.250209837,0.571356622,0.707031402,1
0,0.159307484,0.497578523,0.705791816,1
0,0.192515806,0.441284269,0.707106781,1
0,0.232262089,0.494712503,0.707106167,1
1,0.204134228,1,0.707104576,1
1,0.217302572,0.574655851,0.704963891,1
0,0.201617009,0.577291091,0.706561852,1
0,0.254806658,0.577291091,0.707105818,1
0,0.220468765,0.707106781,0.707105344,1
0,0.23373032,0.477498642,0.707071398,1
0,0.370390343,1,0.707104576,1
1,0.454330646,1,0.707102199,1
1,0.301211413,1,0.57440283,1
0,0.225136401,0.565045724,0.704963891,1
1,0.25671248,0.496712968,0.706645985,1
0,0.235231968,0.399694059,0.572373098,1
0,0.233956702,0.702816331,0.707106284,1
1,0.215511298,1,0.705772092,1
1,0.245112741,0.575830997,0.702299882,1
0,0.273217569,1,0.704423903,1
1,0.253931864,0.684646315,0.695832616,1
1,0.182720375,0.704868694,0.707047568,1
1,0.244966657,1,0.706209521,1
1,0.231021887,0.707106781,0.707106167,1
0,0.215990576,0.496146749,0.498670254,1
0,0.197309857,0.564154185,0.707058223,1
1,0.268138248,1,0.707059024,1
0,0.281128427,0.707004803,0.707106781,1
1,0.203392017,0.486916729,0.707106781,1
1,0.203228712,0.572724843,0.707049161,0.577350269
0,0.298832325,0.37639822,0.705045133,1
1,0.208986332,0.437606073,0.707106781,1
0,0.247096516,0.707106781,0.702438295,1
0,0.257772222,0.49639913,0.707102199,1
0,0.301155742,0.706815645,0.707092461,1
1,0.199745208,0.369359494,0.706209718,1
0,0.217213203,0.707038459,0.658969209,1
0,0.306154044,0.556647337,0.706936065,1
1,0.225450352,0.492674557,0.700037948,1
1,0.224100834,0.55745384,0.706879525,1
0,0.288139475,1,0.576449964,1
0,0.189825409,0.70174192,0.707106781,1
0,0.326690406,0.707106781,0.700322867,1
0,0.272687933,1,0.706209521,1
1,0.246551778,1,0.675035696,1
0,0.212453631,1,0.70689044,1
1,0.198857076,0.315832732,0.707016379,1
1,0.198744727,0.44188576,0.706086952,1
1,0.241243108,0.442287185,0.707009477,1
1,0.189869372,0.566014511,0.707106781,1
1,0.221510954,0.441016379,0.707104576,1
1,0.243031399,1,0.704963891,1
1,0.214241657,0.561425122,0.706562012,1
1,0.254325637,1,0.693272834,1
1,0.248551821,1,0.707104576,1
1,0.24095788,1,0.705687381,1
1,0.149294942,1,0.707045417,1
1,0.217603489,0.707106781,0.699317598,1
0,0.247762677,0.562382423,0.7026923,1
1,0.235066152,0.573076131,0.691754514,1
1,0.205868676,0.706899628,0.566443627,1
1,0.260760357,0.553263447,0.707104576,1
1,0.205278159,0.695061704,0.68702283,1
0,0.294013025,0.707004803,0.707104576,1
1,0.191048412,0.689599631,1,1
1,0.252620422,0.494672207,0.704963891,1
0,0.26476409,1,0.703511971,1
0,0.173015595,0.577267698,0.707030735,1
1,0.1531393,1,0.697085885,1
0,0.208220087,0.692878974,0.707106781,1
1,0.175726098,1,0.706086952,1
1,0.176731716,0.476499932,1,1
1,0.183077458,0.702626698,0.685066878,1
1,0.257202559,0.490371223,0.707092461,1
0,0.369879923,0.699152455,0.696856169,1
0,0.188430117,0.493399339,0.568712588,1
0,0.206815816,0.394332256,0.574508053,1
1,0.268786965,0.439816502,0.66490752,1
0,0.2715369,1,0.705480163,1
1,0.20797983,0.492347058,0.699024942,1
1,0.264574391,0.498418608,0.704296982,1
1,0.320292439,0.497733319,0.701835484,1
1,0.214676294,1,0.696481624,1
1,0.215757968,0.707106781,0.683431679,1
1,0.173612003,0.702816331,0.499529983,1
1,0.185291762,0.490867712,0.707093873,1
0,0.257924503,1,0.700449184,1
0,0.208452114,0.69014709,0.702214866,1
0,0.170107372,0.438373283,0.707106374,1
0,0.238966224,0.561580283,0.701350594,1
1,0.184668343,1,0.697512243,1
0,0.292216085,1,0.707105447,1
0,0.258033698,0.441843731,0.705064809,0.577350269
1,0.175887292,1,0.706829733,1
0,0.179834026,1,0.707025204,1
1,0.261171272,0.697170136,0.707104576,1
1,0.30240805,1,0.701512851,1
1,0.211385333,0.489627202,0.493110796,1
1,0.28307631,0.702677085,0.701084099,1
1,0.260315477,1,0.684314242,1
1,0.185253634,1,0.699919683,1
0,0.270334084,0.556647337,0.682253282,1
0,0.24129497,0.707004803,0.69557579,1
1,0.204716947,0.700569314,0.572243678,1
0,0.176737613,0.702832521,0.707073212,1
1,0.420254165,0.576112465,0.703100469,1
0,0.260538714,0.424439249,0.573627395,1
0,0.198298595,0.534614098,0.707106167,1
1,0.194254139,0.407555723,0.69958679,1
1,0.433867654,1,0.704567893,1
0,0.226132738,0.701722213,0.681524784,1
1,0.195968406,1,0.706829733,1
0,0.327917566,0.435327983,0.577035259,1
0,0.314590432,0.572028975,0.7026923,1
0,0.353202109,0.376577482,0.49483195,1
1,0.159719072,1,0.694484859,1
1,0.209454391,1,0.7026923,1
1,0.272154831,1,0.705554344,1
0,0.294638389,0.406353013,0.561643092,1
0,0.270714949,0.707106781,0.707105344,1
0,0.239642879,1,0.696481624,1
1,0.18525372,0.498561093,0.703959878,1
1,0.262194137,0.482726053,0.706988491,1
1,0.240213405,0.575142333,0.706298359,1
0,0.251709468,0.489172866,0.70702051,1
1,0.264557232,1,0.707104576,1
0,0.268902101,0.568561554,0.703359628,1
1,0.260728275,0.407280635,0.707104576,1
1,0.266351078,0.574441797,0.706873936,1
1,0.188157568,0.702816331,1,1
1,0.340124895,1,0.701654963,1
1,0.264271121,0.707106781,0.666006314,1
0,0.263133387,0.573714487,0.704269378,1
1,0.264419201,0.701865466,0.575609915,1
1,0.190578243,0.399214429,0.707106781,1
0,0.214628014,0.56406474,0.707106167,1
0,0.256223096,1,0.689855346,1
1,0.207551242,0.444968348,0.697686667,1
1,0.168893509,0.576778309,0.676794204,1
1,0.184847111,1,0.707105344,1
1,0.135613256,0.567735711,0.706774426,1
0,0.232297065,0.394053457,0.701558433,1
1,0.210233057,0.350727049,0.700322867,1
0,0.238153553,0.437427865,0.693272834,1
0,0.216237992,0.34433448,0.707105818,1
0,0.247862261,1,0.688641373,1
1,0.194211036,0.706230607,0.69603397,1
0,0.300619985,0.707004803,0.571199878,1
1,0.212947013,1,0.706297581,1
1,0.225897852,0.700258047,0.499308745,1
1,0.266017092,0.549792339,0.705299896,1
0,0.197171908,1,0.706558018,1
1,0.218493966,0.695125909,0.707104576,1
1,0.225690619,0.695125909,0.658969209,1
0,0.321752851,0.576253948,0.707016379,1
0,0.196470734,0.707004803,0.698130362,1
0,0.225475446,0.707106781,0.707106139,1
0,0.313079905,0.441016379,0.707105447,1
1,0.218678747,0.402747563,0.707106781,1
0,0.388018451,0.705796885,0.704963891,1
0,0.21787946,0.311838932,0.706281989,1
1,0.234968896,1,0.706209718,1
0,0.199141954,0.440632745,0.703959878,1
1,0.223227793,0.706505257,0.705045133,1
0,0.313507149,0.702816331,0.568700626,1
1,0.292710582,0.576488811,0.707102199,1
1,0.205177463,0.702816331,0.707104576,1
1,0.183302785,1,0.707106781,1
1,0.202313069,0.49579243,0.350657629,1
1,0.244563692,1,0.706774426,1
1,0.245540267,0.574269392,0.575917636,1
0,0.268666523,0.577090101,0.706001167,1
1,0.1938098,1,0.689456138,1
0,0.329814654,1,0.704963891,1
1,0.352958297,0.347994841,0.705266803,1
0,0.196078559,0.490482449,0.70707679,1
1,0.253933342,0.699494511,0.707104576,1
0,0.239838432,0.490260347,0.69991326,1
1,0.21472767,0.576126114,0.707048352,1
1,0.177929368,0.706230607,0.690150136,1
0,0.259123693,0.707106781,0.707104576,1
1,0.1833702,0.492287804,0.70706704,1
0,0.207857037,1,0.707106781,1
0,0.541388267,0.576428757,0.707105447,1
1,0.227350818,0.568651204,1,1
0,0.206389918,1,0.693272834,1
0,0.186361137,1,0.706209521,1
0,0.271222755,0.575158792,1,1
1,0.183783985,1,0.706086952,1
0,0.236289201,0.346761763,0.707023068,1
1,0.192895499,0.426978079,0.697372265,0.706739054
0,0.209473361,0.575237318,0.497765631,1
0,0.18066379,0.574447854,0.695105186,1
0,0.192046088,0.498439626,0.70673501,1
0,0.175555231,0.706864314,0.707049161,1
1,0.167846544,0.567791509,0.702438295,1
0,0.187628571,1,0.707106356,1
0,0.182022542,0.331459829,0.567881842,1
0,0.190730017,0.670421613,0.695347881,1
0,0.262669107,0.442397923,0.707088087,1
1,0.177563621,1,0.699870089,1
1,0.242207111,1,0.705554344,1
1,0.213281947,1,0.706814665,1
0,0.174410103,1,0.658969209,1
0,0.240548454,0.350421492,0.706361669,1
1,0.226189636,0.499429108,0.70600074,1
1,0.20603513,1,0.577285869,1
1,0.169411839,1,0.707105818,1
0,0.242371546,0.496458345,0.683519772,1
1,0.255634494,0.566999403,0.707088224,1
1,0.217393797,0.477030163,0.689279836,0.70710334
1,0.234157575,0.574441797,0.574760801,1
1,0.240808619,1,0.70135351,1
1,0.18999821,1,0.694708162,1
0,0.299089224,0.483530976,0.701844126,1
0,0.166675004,0.367219793,0.704269378,1
1,0.306134977,0.707106781,0.573590389,1
1,0.190411551,1,0.706142286,1
1,0.227355485,1,0.689279836,1
1,0.224106976,0.697233098,0.694708162,1
0,0.186256283,0.496585925,0.701535737,1
1,0.27321369,0.497463576,0.706268561,1
0,0.157382407,1,0.680867367,1
1,0.228241867,0.574582606,0.701880479,1
1,0.266870935,0.329555091,0.707106781,1
1,0.203332136,0.571694391,0.704513214,1
0,0.234267383,0.479956305,0.577285869,1
0,0.201854829,0.707106781,0.707105447,1
0,0.243845381,0.57640305,0.707106781,1
1,0.280313294,0.707004803,0.693203522,1
0,0.225217107,1,0.700792735,1
0,0.250522255,0.491871236,0.70501055,1
1,0.269501343,0.48974541,1,1
0,0.18968752,0.576488811,0.577285869,1
1,0.167771155,1,0.706561852,1
1,0.189092842,0.705140036,0.577243833,1
1,0.191761111,0.444475257,0.706361669,1
1,0.260219712,1,0.577218666,1
1,0.259965482,0.575142333,0.682879215,1
1,0.213757198,0.327233559,0.571148114,1
0,0.359689325,0.348169394,0.691422933,1
1,0.229202452,1,0.707045417,1
1,0.283517099,0.494415921,0.706940305,1
1,0.276112167,1,0.707104576,1
0,0.236956858,0.703075882,0.498670254,1
0,0.269302865,0.490348868,0.707106781,1
0,0.256061892,0.707106781,0.702214866,1
0,0.217199253,0.707106781,0.707105344,1
1,0.21436491,0.675939591,0.704948243,1
0,0.297095932,0.576778309,0.707106284,1
1,0.244421258,0.69805985,0.704633667,1
1,0.318507068,0.5703263,0.673347649,1
1,0.214350469,0.426881893,0.707073212,1
0,0.236896618,0.577155836,0.707048352,1
0,0.234413702,0.707004803,0.707104576,1
1,0.157073366,1,0.707048352,1
0,0.224399844,0.705296929,0.707106387,1
0,0.262938431,1,0.707049161,1
1,0.221813413,0.571714107,0.700890461,1
1,0.206784145,1,0.707106356,1
0,0.269818828,0.561801129,0.705713366,1
1,0.334345948,1,0.702893708,1
1,0.271929671,0.374367086,0.706272733,1
0,0.297582549,0.439304315,0.707048352,1
1,0.337037836,0.703267038,0.707104576,1
1,0.202307788,0.439978659,0.570044114,1
0,0.172814569,0.56304669,0.707106167,1
1,0.248886182,1,0.675035696,1
1,0.203186385,1,0.706479411,1
0,0.240625184,0.489195583,0.577255687,1
1,0.254234935,0.446608976,0.658969209,1
0,0.240765432,0.575414431,0.707106781,1
1,0.313446691,0.436288404,0.706737543,1
1,0.279459929,1,0.707048352,1
1,0.225161363,0.405104545,0.577350269,1
1,0.208832041,1,0.707105447,1
1,0.21069423,1,0.706561852,1
1,0.352103865,0.56460447,0.697636408,1
0,0.232207681,0.56406474,0.707106781,1
0,0.233525064,0.394148906,0.702664689,1
1,0.36847247,0.496585925,0.707106781,1
0,0.21018681,0.706199111,0.707106781,1
1,0.243410083,0.702816331,0.707104576,1
1,0.229566606,0.701638957,0.575930228,1
1,0.274653472,0.398098159,0.705326149,1
0,0.313531699,0.401862187,0.691754514,1
0,0.183067544,0.440467003,0.706484957,1
1,0.284621144,0.679858144,0.702027438,1
1,0.181977405,0.436308779,0.696980187,1
0,0.205450769,0.496679198,0.695614688,1
1,0.254317162,0.5692571,0.5702944,1
0,0.23739005,0.707106781,0.706086952,1
1,0.268234906,1,0.707068848,1
0,0.24574146,1,0.704513214,1
1,0.267579751,0.705296929,0.706922158,1
1,0.339530533,0.707004803,0.707106781,1
1,0.174300615,1,0.707104576,1
1,0.296619403,1,0.707088224,1
1,0.265858574,0.705296929,0.707104576,1
0,0.240236627,0.486947213,0.706297581,1
1,0.295457622,0.493353966,0.696481624,1
1,0.241866777,0.313160421,0.568743357,1
1,0.234176958,0.707106781,0.707049161,1
1,0.225336533,1,0.707104576,1
0,0.327439865,1,0.706209521,1
1,0.24512432,0.567680581,0.707106139,1
0,0.191707912,1,0.706055533,0.706739054
1,0.21112132,1,0.706988491,1
0,0.193592077,0.495625633,0.700300093,1
0,0.183523296,0.566847636,0.706935997,1
0,0.378238496,0.697982406,0.70501055,1
1,0.209166032,0.430322395,0.705217733,1
1,0.203991701,0.534282122,0.707106387,1
1,0.202476276,0.496085995,0.688374029,1
0,0.225241937,1,0.68987271,1
1,0.175998553,1,0.705791816,1
1,0.190203144,1,1,1
1,0.291433746,1,0.700449184,1
1,0.274851203,1,0.70521304,1
0,0.234204255,0.574655851,0.705285091,1
0,0.221566883,0.403064245,0.706484957,1
1,0.275859657,0.701308803,0.696815866,1
1,0.197242638,0.707106781,0.438418242,1
0,0.23422446,1,0.57440283,1
0,0.247289988,0.496072424,0.707092461,1
1,0.310953159,0.707004803,0.707104576,1
0,0.26407898,0.706864314,0.706520309,1
1,0.212431535,1,0.687617294,1
0,0.235838353,0.397720138,0.702438295,1
1,0.246076374,0.568561554,0.707106781,1
0,0.242479844,0.566642347,0.706285004,1
0,0.269399356,0.406463491,0.707105447,1
1,0.255700536,0.707004803,0.706953854,1
1,0.256460756,1,0.572300876,1
1,0.185514113,0.577325341,0.707078996,1
1,0.205861205,0.706879748,0.707106781,1
1,0.210811075,1,0.705554344,1
0,0.288824519,0.567398763,0.707106781,1
1,0.177519066,0.577267698,0.695780447,1
0,0.1942823,0.491541006,0.707088224,1
1,0.269874334,0.557303802,0.487697252,1
1,0.249668821,0.442586008,0.69958679,1
1,0.161913882,0.497446701,0.698288054,1
1,0.209048839,0.393311908,0.707101959,1
1,0.215868548,1,0.700110891,1
1,0.283552044,0.700648111,0.685297012,1
0,0.230570229,0.352960614,0.699873314,1
0,0.274426006,1,0.6956304,1
0,0.195052827,0.498471391,0.707106139,1
0,0.217737933,1,0.706940305,1
0,0.185021008,0.697982406,0.576145264,1
1,0.28787507,0.567735711,0.706814665,1
1,0.198152442,0.396874054,0.705285091,1
1,0.254657235,0.577325341,0.706135443,1
1,0.372311084,0.576761358,0.705410787,1
0,0.183479572,0.702816331,0.545193078,1
1,0.22890167,0.322272041,0.707048352,1
1,0.181003818,1,0.707104576,1
0,0.227741863,0.440195496,0.707101959,1
1,0.196859528,0.499343609,0.706829768,1
1,0.26358585,0.489690199,0.707099427,1
0,0.247886768,0.703075882,0.707005038,1
1,0.297908838,1,0.705477681,1
1,0.248952223,0.70191783,0.707106387,1
1,0.238358043,1,0.685645278,1
0,0.412453599,0.404055479,0.707106781,1
0,0.245136641,1,0.707106284,1
1,0.223715031,0.697982406,0.444673941,1
1,0.279877825,0.433349235,0.706558018,1
0,0.210755533,0.498169601,0.707106167,1
1,0.295075114,1,0.707104576,1
0,0.245041183,0.700258047,0.707106781,1
1,0.213778284,0.446780849,0.704130459,1
1,0.192497474,1,0.705772092,1
0,0.186989569,0.435031378,0.706910803,1
0,0.238178594,0.702832521,0.707013116,1
0,0.251888474,0.555336059,0.704963891,1
1,0.241059383,0.496023621,0.707056027,1
0,0.187477531,0.395904488,0.707104576,1
1,0.249590323,0.69847887,0.707106781,1
1,0.223304097,0.566040212,0.707058839,1
0,0.273773105,1,1,1
0,0.226553567,1,0.707104576,1
1,0.19704046,0.552593765,0.577285869,1
